"disease","STRING_id"
"obesity","9606.ENSP00000264499"
"obesity","9606.ENSP00000264708"
"obesity","9606.ENSP00000268057"
"obesity","9606.ENSP00000268124"
"obesity","9606.ENSP00000269228"
"obesity","9606.ENSP00000274680"
"obesity","9606.ENSP00000278193"
"obesity","9606.ENSP00000280987"
"obesity","9606.ENSP00000281017"
"obesity","9606.ENSP00000281142"
"obesity","9606.ENSP00000287820"
"obesity","9606.ENSP00000294016"
"obesity","9606.ENSP00000295240"
"obesity","9606.ENSP00000295448"
"obesity","9606.ENSP00000298942"
"obesity","9606.ENSP00000299766"
"obesity","9606.ENSP00000302150"
"obesity","9606.ENSP00000304895"
"obesity","9606.ENSP00000306894"
"obesity","9606.ENSP00000307272"
"obesity","9606.ENSP00000308339"
"obesity","9606.ENSP00000316454"
"obesity","9606.ENSP00000317469"
"obesity","9606.ENSP00000321221"
"obesity","9606.ENSP00000323740"
"obesity","9606.ENSP00000324948"
"obesity","9606.ENSP00000327048"
"obesity","9606.ENSP00000329097"
"obesity","9606.ENSP00000329127"
"obesity","9606.ENSP00000330393"
"obesity","9606.ENSP00000332296"
"obesity","9606.ENSP00000332931"
"obesity","9606.ENSP00000337722"
"obesity","9606.ENSP00000338349"
"obesity","9606.ENSP00000346440"
"obesity","9606.ENSP00000353292"
"obesity","9606.ENSP00000355499"
"obesity","9606.ENSP00000359095"
"obesity","9606.ENSP00000359837"
"obesity","9606.ENSP00000362508"
"obesity","9606.ENSP00000363435"
"obesity","9606.ENSP00000366306"
"obesity","9606.ENSP00000370031"
"obesity","9606.ENSP00000370737"
"obesity","9606.ENSP00000376827"
"obesity","9606.ENSP00000377265"
"obesity","9606.ENSP00000379701"
"obesity","9606.ENSP00000384193"
"obesity","9606.ENSP00000385021"
"obesity","9606.ENSP00000385806"
"obesity","9606.ENSP00000388825"
"obesity","9606.ENSP00000410216"
"obesity","9606.ENSP00000414303"
"obesity","9606.ENSP00000418823"
"obesity","9606.ENSP00000451030"
"obesity","9606.ENSP00000451211"
"obesity","9606.ENSP00000467494"
"Parkinson's disease","9606.ENSP00000070846"
"Parkinson's disease","9606.ENSP00000180166"
"Parkinson's disease","9606.ENSP00000219794"
"Parkinson's disease","9606.ENSP00000245451"
"Parkinson's disease","9606.ENSP00000260818"
"Parkinson's disease","9606.ENSP00000261368"
"Parkinson's disease","9606.ENSP00000261517"
"Parkinson's disease","9606.ENSP00000262861"
"Parkinson's disease","9606.ENSP00000264790"
"Parkinson's disease","9606.ENSP00000265016"
"Parkinson's disease","9606.ENSP00000265594"
"Parkinson's disease","9606.ENSP00000265922"
"Parkinson's disease","9606.ENSP00000266087"
"Parkinson's disease","9606.ENSP00000269844"
"Parkinson's disease","9606.ENSP00000271915"
"Parkinson's disease","9606.ENSP00000273814"
"Parkinson's disease","9606.ENSP00000285679"
"Parkinson's disease","9606.ENSP00000295682"
"Parkinson's disease","9606.ENSP00000296597"
"Parkinson's disease","9606.ENSP00000298910"
"Parkinson's disease","9606.ENSP00000299138"
"Parkinson's disease","9606.ENSP00000305416"
"Parkinson's disease","9606.ENSP00000314407"
"Parkinson's disease","9606.ENSP00000314499"
"Parkinson's disease","9606.ENSP00000314508"
"Parkinson's disease","9606.ENSP00000321805"
"Parkinson's disease","9606.ENSP00000325660"
"Parkinson's disease","9606.ENSP00000327214"
"Parkinson's disease","9606.ENSP00000333142"
"Parkinson's disease","9606.ENSP00000334934"
"Parkinson's disease","9606.ENSP00000338020"
"Parkinson's disease","9606.ENSP00000338345"
"Parkinson's disease","9606.ENSP00000340278"
"Parkinson's disease","9606.ENSP00000341364"
"Parkinson's disease","9606.ENSP00000342070"
"Parkinson's disease","9606.ENSP00000343273"
"Parkinson's disease","9606.ENSP00000345064"
"Parkinson's disease","9606.ENSP00000346483"
"Parkinson's disease","9606.ENSP00000347538"
"Parkinson's disease","9606.ENSP00000348069"
"Parkinson's disease","9606.ENSP00000348278"
"Parkinson's disease","9606.ENSP00000348459"
"Parkinson's disease","9606.ENSP00000354376"
"Parkinson's disease","9606.ENSP00000354519"
"Parkinson's disease","9606.ENSP00000355865"
"Parkinson's disease","9606.ENSP00000358089"
"Parkinson's disease","9606.ENSP00000365272"
"Parkinson's disease","9606.ENSP00000366618"
"Parkinson's disease","9606.ENSP00000367316"
"Parkinson's disease","9606.ENSP00000367756"
"Parkinson's disease","9606.ENSP00000369981"
"Parkinson's disease","9606.ENSP00000371341"
"Parkinson's disease","9606.ENSP00000378890"
"Parkinson's disease","9606.ENSP00000382034"
"Parkinson's disease","9606.ENSP00000387170"
"psoriasis","9606.ENSP00000035383"
"psoriasis","9606.ENSP00000171111"
"psoriasis","9606.ENSP00000188790"
"psoriasis","9606.ENSP00000215095"
"psoriasis","9606.ENSP00000216797"
"psoriasis","9606.ENSP00000221980"
"psoriasis","9606.ENSP00000222145"
"psoriasis","9606.ENSP00000230449"
"psoriasis","9606.ENSP00000231228"
"psoriasis","9606.ENSP00000237289"
"psoriasis","9606.ENSP00000241453"
"psoriasis","9606.ENSP00000244050"
"psoriasis","9606.ENSP00000244061"
"psoriasis","9606.ENSP00000245323"
"psoriasis","9606.ENSP00000254235"
"psoriasis","9606.ENSP00000254695"
"psoriasis","9606.ENSP00000257527"
"psoriasis","9606.ENSP00000259915"
"psoriasis","9606.ENSP00000260264"
"psoriasis","9606.ENSP00000260443"
"psoriasis","9606.ENSP00000261667"
"psoriasis","9606.ENSP00000261733"
"psoriasis","9606.ENSP00000262127"
"psoriasis","9606.ENSP00000262345"
"psoriasis","9606.ENSP00000263642"
"psoriasis","9606.ENSP00000264202"
"psoriasis","9606.ENSP00000264497"
"psoriasis","9606.ENSP00000264731"
"psoriasis","9606.ENSP00000264818"
"psoriasis","9606.ENSP00000265335"
"psoriasis","9606.ENSP00000265537"
"psoriasis","9606.ENSP00000268459"
"psoriasis","9606.ENSP00000270474"
"psoriasis","9606.ENSP00000274695"
"psoriasis","9606.ENSP00000289431"
"psoriasis","9606.ENSP00000292246"
"psoriasis","9606.ENSP00000295025"
"psoriasis","9606.ENSP00000295269"
"psoriasis","9606.ENSP00000296754"
"psoriasis","9606.ENSP00000296786"
"psoriasis","9606.ENSP00000297229"
"psoriasis","9606.ENSP00000298552"
"psoriasis","9606.ENSP00000300305"
"psoriasis","9606.ENSP00000302111"
"psoriasis","9606.ENSP00000302846"
"psoriasis","9606.ENSP00000304915"
"psoriasis","9606.ENSP00000305595"
"psoriasis","9606.ENSP00000306477"
"psoriasis","9606.ENSP00000307208"
"psoriasis","9606.ENSP00000309477"
"psoriasis","9606.ENSP00000310356"
"psoriasis","9606.ENSP00000312185"
"psoriasis","9606.ENSP00000312435"
"psoriasis","9606.ENSP00000315768"
"psoriasis","9606.ENSP00000317891"
"psoriasis","9606.ENSP00000317895"
"psoriasis","9606.ENSP00000318176"
"psoriasis","9606.ENSP00000319060"
"psoriasis","9606.ENSP00000321345"
"psoriasis","9606.ENSP00000322898"
"psoriasis","9606.ENSP00000322957"
"psoriasis","9606.ENSP00000325663"
"psoriasis","9606.ENSP00000327251"
"psoriasis","9606.ENSP00000327824"
"psoriasis","9606.ENSP00000329915"
"psoriasis","9606.ENSP00000331288"
"psoriasis","9606.ENSP00000331727"
"psoriasis","9606.ENSP00000332973"
"psoriasis","9606.ENSP00000334474"
"psoriasis","9606.ENSP00000337159"
"psoriasis","9606.ENSP00000343477"
"psoriasis","9606.ENSP00000344259"
"psoriasis","9606.ENSP00000344549"
"psoriasis","9606.ENSP00000346550"
"psoriasis","9606.ENSP00000348849"
"psoriasis","9606.ENSP00000348984"
"psoriasis","9606.ENSP00000349541"
"psoriasis","9606.ENSP00000350719"
"psoriasis","9606.ENSP00000351697"
"psoriasis","9606.ENSP00000351790"
"psoriasis","9606.ENSP00000352248"
"psoriasis","9606.ENSP00000352927"
"psoriasis","9606.ENSP00000353344"
"psoriasis","9606.ENSP00000354718"
"psoriasis","9606.ENSP00000355177"
"psoriasis","9606.ENSP00000355568"
"psoriasis","9606.ENSP00000356370"
"psoriasis","9606.ENSP00000357112"
"psoriasis","9606.ENSP00000357750"
"psoriasis","9606.ENSP00000359070"
"psoriasis","9606.ENSP00000359645"
"psoriasis","9606.ENSP00000359668"
"psoriasis","9606.ENSP00000360797"
"psoriasis","9606.ENSP00000361818"
"psoriasis","9606.ENSP00000361850"
"psoriasis","9606.ENSP00000362888"
"psoriasis","9606.ENSP00000363157"
"psoriasis","9606.ENSP00000365019"
"psoriasis","9606.ENSP00000365663"
"psoriasis","9606.ENSP00000368144"
"psoriasis","9606.ENSP00000369213"
"psoriasis","9606.ENSP00000369293"
"psoriasis","9606.ENSP00000369666"
"psoriasis","9606.ENSP00000370256"
"psoriasis","9606.ENSP00000370340"
"psoriasis","9606.ENSP00000370867"
"psoriasis","9606.ENSP00000371067"
"psoriasis","9606.ENSP00000371559"
"psoriasis","9606.ENSP00000373570"
"psoriasis","9606.ENSP00000374069"
"psoriasis","9606.ENSP00000375748"
"psoriasis","9606.ENSP00000376436"
"psoriasis","9606.ENSP00000378917"
"psoriasis","9606.ENSP00000388942"
"psoriasis","9606.ENSP00000395574"
"psoriasis","9606.ENSP00000397435"
"psoriasis","9606.ENSP00000397441"
"psoriasis","9606.ENSP00000399168"
"psoriasis","9606.ENSP00000399518"
"psoriasis","9606.ENSP00000400376"
"psoriasis","9606.ENSP00000403524"
"psoriasis","9606.ENSP00000405574"
"psoriasis","9606.ENSP00000412237"
"psoriasis","9606.ENSP00000413625"
"psoriasis","9606.ENSP00000420194"
"psoriasis","9606.ENSP00000430333"
"psoriasis","9606.ENSP00000430955"
"psoriasis","9606.ENSP00000451030"
"psoriasis","9606.ENSP00000462664"
"psoriasis","9606.ENSP00000385470"
"psoriasis","9606.ENSP00000454303"
"rheumatoid arthritis","9606.ENSP00000160262"
"rheumatoid arthritis","9606.ENSP00000171111"
"rheumatoid arthritis","9606.ENSP00000200652"
"rheumatoid arthritis","9606.ENSP00000215754"
"rheumatoid arthritis","9606.ENSP00000216223"
"rheumatoid arthritis","9606.ENSP00000216487"
"rheumatoid arthritis","9606.ENSP00000226730"
"rheumatoid arthritis","9606.ENSP00000231228"
"rheumatoid arthritis","9606.ENSP00000237289"
"rheumatoid arthritis","9606.ENSP00000245323"
"rheumatoid arthritis","9606.ENSP00000253329"
"rheumatoid arthritis","9606.ENSP00000254235"
"rheumatoid arthritis","9606.ENSP00000258743"
"rheumatoid arthritis","9606.ENSP00000259089"
"rheumatoid arthritis","9606.ENSP00000259607"
"rheumatoid arthritis","9606.ENSP00000261416"
"rheumatoid arthritis","9606.ENSP00000262477"
"rheumatoid arthritis","9606.ENSP00000264497"
"rheumatoid arthritis","9606.ENSP00000264818"
"rheumatoid arthritis","9606.ENSP00000264908"
"rheumatoid arthritis","9606.ENSP00000265388"
"rheumatoid arthritis","9606.ENSP00000265734"
"rheumatoid arthritis","9606.ENSP00000266971"
"rheumatoid arthritis","9606.ENSP00000268459"
"rheumatoid arthritis","9606.ENSP00000268638"
"rheumatoid arthritis","9606.ENSP00000275015"
"rheumatoid arthritis","9606.ENSP00000278840"
"rheumatoid arthritis","9606.ENSP00000280200"
"rheumatoid arthritis","9606.ENSP00000282018"
"rheumatoid arthritis","9606.ENSP00000283928"
"rheumatoid arthritis","9606.ENSP00000286190"
"rheumatoid arthritis","9606.ENSP00000286639"
"rheumatoid arthritis","9606.ENSP00000290219"
"rheumatoid arthritis","9606.ENSP00000292174"
"rheumatoid arthritis","9606.ENSP00000295025"
"rheumatoid arthritis","9606.ENSP00000295269"
"rheumatoid arthritis","9606.ENSP00000295743"
"rheumatoid arthritis","9606.ENSP00000295902"
"rheumatoid arthritis","9606.ENSP00000296871"
"rheumatoid arthritis","9606.ENSP00000300305"
"rheumatoid arthritis","9606.ENSP00000301765"
"rheumatoid arthritis","9606.ENSP00000302846"
"rheumatoid arthritis","9606.ENSP00000303939"
"rheumatoid arthritis","9606.ENSP00000305355"
"rheumatoid arthritis","9606.ENSP00000305595"
"rheumatoid arthritis","9606.ENSP00000306138"
"rheumatoid arthritis","9606.ENSP00000310244"
"rheumatoid arthritis","9606.ENSP00000311857"
"rheumatoid arthritis","9606.ENSP00000312435"
"rheumatoid arthritis","9606.ENSP00000317327"
"rheumatoid arthritis","9606.ENSP00000317902"
"rheumatoid arthritis","9606.ENSP00000318165"
"rheumatoid arthritis","9606.ENSP00000324890"
"rheumatoid arthritis","9606.ENSP00000325146"
"rheumatoid arthritis","9606.ENSP00000328732"
"rheumatoid arthritis","9606.ENSP00000329127"
"rheumatoid arthritis","9606.ENSP00000329915"
"rheumatoid arthritis","9606.ENSP00000332287"
"rheumatoid arthritis","9606.ENSP00000332973"
"rheumatoid arthritis","9606.ENSP00000332979"
"rheumatoid arthritis","9606.ENSP00000334474"
"rheumatoid arthritis","9606.ENSP00000334910"
"rheumatoid arthritis","9606.ENSP00000337623"
"rheumatoid arthritis","9606.ENSP00000337853"
"rheumatoid arthritis","9606.ENSP00000339393"
"rheumatoid arthritis","9606.ENSP00000342026"
"rheumatoid arthritis","9606.ENSP00000342991"
"rheumatoid arthritis","9606.ENSP00000343313"
"rheumatoid arthritis","9606.ENSP00000343818"
"rheumatoid arthritis","9606.ENSP00000344259"
"rheumatoid arthritis","9606.ENSP00000344936"
"rheumatoid arthritis","9606.ENSP00000345206"
"rheumatoid arthritis","9606.ENSP00000345492"
"rheumatoid arthritis","9606.ENSP00000345964"
"rheumatoid arthritis","9606.ENSP00000346037"
"rheumatoid arthritis","9606.ENSP00000348753"
"rheumatoid arthritis","9606.ENSP00000348793"
"rheumatoid arthritis","9606.ENSP00000349770"
"rheumatoid arthritis","9606.ENSP00000351108"
"rheumatoid arthritis","9606.ENSP00000351255"
"rheumatoid arthritis","9606.ENSP00000352833"
"rheumatoid arthritis","9606.ENSP00000352928"
"rheumatoid arthritis","9606.ENSP00000353731"
"rheumatoid arthritis","9606.ENSP00000354794"
"rheumatoid arthritis","9606.ENSP00000356033"
"rheumatoid arthritis","9606.ENSP00000356370"
"rheumatoid arthritis","9606.ENSP00000357470"
"rheumatoid arthritis","9606.ENSP00000358470"
"rheumatoid arthritis","9606.ENSP00000359070"
"rheumatoid arthritis","9606.ENSP00000359114"
"rheumatoid arthritis","9606.ENSP00000359645"
"rheumatoid arthritis","9606.ENSP00000359668"
"rheumatoid arthritis","9606.ENSP00000360797"
"rheumatoid arthritis","9606.ENSP00000361359"
"rheumatoid arthritis","9606.ENSP00000361366"
"rheumatoid arthritis","9606.ENSP00000362127"
"rheumatoid arthritis","9606.ENSP00000362863"
"rheumatoid arthritis","9606.ENSP00000362888"
"rheumatoid arthritis","9606.ENSP00000362994"
"rheumatoid arthritis","9606.ENSP00000363003"
"rheumatoid arthritis","9606.ENSP00000363157"
"rheumatoid arthritis","9606.ENSP00000364076"
"rheumatoid arthritis","9606.ENSP00000364114"
"rheumatoid arthritis","9606.ENSP00000364597"
"rheumatoid arthritis","9606.ENSP00000366729"
"rheumatoid arthritis","9606.ENSP00000367432"
"rheumatoid arthritis","9606.ENSP00000367817"
"rheumatoid arthritis","9606.ENSP00000368632"
"rheumatoid arthritis","9606.ENSP00000369293"
"rheumatoid arthritis","9606.ENSP00000370343"
"rheumatoid arthritis","9606.ENSP00000370912"
"rheumatoid arthritis","9606.ENSP00000371067"
"rheumatoid arthritis","9606.ENSP00000371559"
"rheumatoid arthritis","9606.ENSP00000371587"
"rheumatoid arthritis","9606.ENSP00000372689"
"rheumatoid arthritis","9606.ENSP00000373570"
"rheumatoid arthritis","9606.ENSP00000375748"
"rheumatoid arthritis","9606.ENSP00000376372"
"rheumatoid arthritis","9606.ENSP00000376436"
"rheumatoid arthritis","9606.ENSP00000378890"
"rheumatoid arthritis","9606.ENSP00000378917"
"rheumatoid arthritis","9606.ENSP00000380157"
"rheumatoid arthritis","9606.ENSP00000382034"
"rheumatoid arthritis","9606.ENSP00000382204"
"rheumatoid arthritis","9606.ENSP00000386138"
"rheumatoid arthritis","9606.ENSP00000386884"
"rheumatoid arthritis","9606.ENSP00000395535"
"rheumatoid arthritis","9606.ENSP00000397441"
"rheumatoid arthritis","9606.ENSP00000400376"
"rheumatoid arthritis","9606.ENSP00000408617"
"rheumatoid arthritis","9606.ENSP00000408979"
"rheumatoid arthritis","9606.ENSP00000412237"
"rheumatoid arthritis","9606.ENSP00000413625"
"rheumatoid arthritis","9606.ENSP00000419471"
"rheumatoid arthritis","9606.ENSP00000437142"
"rheumatoid arthritis","9606.ENSP00000457230"
"rheumatoid arthritis","9606.ENSP00000378786"
"rheumatoid arthritis","9606.ENSP00000385470"
"schizophrenia","9606.ENSP00000005284"
"schizophrenia","9606.ENSP00000020926"
"schizophrenia","9606.ENSP00000159060"
"schizophrenia","9606.ENSP00000159111"
"schizophrenia","9606.ENSP00000202556"
"schizophrenia","9606.ENSP00000202677"
"schizophrenia","9606.ENSP00000205061"
"schizophrenia","9606.ENSP00000207870"
"schizophrenia","9606.ENSP00000215980"
"schizophrenia","9606.ENSP00000216225"
"schizophrenia","9606.ENSP00000216237"
"schizophrenia","9606.ENSP00000216267"
"schizophrenia","9606.ENSP00000216554"
"schizophrenia","9606.ENSP00000219660"
"schizophrenia","9606.ENSP00000222584"
"schizophrenia","9606.ENSP00000222644"
"schizophrenia","9606.ENSP00000233946"
"schizophrenia","9606.ENSP00000234091"
"schizophrenia","9606.ENSP00000234739"
"schizophrenia","9606.ENSP00000234961"
"schizophrenia","9606.ENSP00000237853"
"schizophrenia","9606.ENSP00000239878"
"schizophrenia","9606.ENSP00000240874"
"schizophrenia","9606.ENSP00000241416"
"schizophrenia","9606.ENSP00000242375"
"schizophrenia","9606.ENSP00000243253"
"schizophrenia","9606.ENSP00000243344"
"schizophrenia","9606.ENSP00000244043"
"schizophrenia","9606.ENSP00000244137"
"schizophrenia","9606.ENSP00000244364"
"schizophrenia","9606.ENSP00000244565"
"schizophrenia","9606.ENSP00000252723"
"schizophrenia","9606.ENSP00000253861"
"schizophrenia","9606.ENSP00000254235"
"schizophrenia","9606.ENSP00000255262"
"schizophrenia","9606.ENSP00000255380"
"schizophrenia","9606.ENSP00000256897"
"schizophrenia","9606.ENSP00000256996"
"schizophrenia","9606.ENSP00000257626"
"schizophrenia","9606.ENSP00000258484"
"schizophrenia","9606.ENSP00000258796"
"schizophrenia","9606.ENSP00000259455"
"schizophrenia","9606.ENSP00000259806"
"schizophrenia","9606.ENSP00000260282"
"schizophrenia","9606.ENSP00000260402"
"schizophrenia","9606.ENSP00000260746"
"schizophrenia","9606.ENSP00000260926"
"schizophrenia","9606.ENSP00000260983"
"schizophrenia","9606.ENSP00000261247"
"schizophrenia","9606.ENSP00000261454"
"schizophrenia","9606.ENSP00000261483"
"schizophrenia","9606.ENSP00000261514"
"schizophrenia","9606.ENSP00000261523"
"schizophrenia","9606.ENSP00000261584"
"schizophrenia","9606.ENSP00000262101"
"schizophrenia","9606.ENSP00000262158"
"schizophrenia","9606.ENSP00000262352"
"schizophrenia","9606.ENSP00000262510"
"schizophrenia","9606.ENSP00000262519"
"schizophrenia","9606.ENSP00000262554"
"schizophrenia","9606.ENSP00000263073"
"schizophrenia","9606.ENSP00000263125"
"schizophrenia","9606.ENSP00000263243"
"schizophrenia","9606.ENSP00000263985"
"schizophrenia","9606.ENSP00000264108"
"schizophrenia","9606.ENSP00000264245"
"schizophrenia","9606.ENSP00000264414"
"schizophrenia","9606.ENSP00000264448"
"schizophrenia","9606.ENSP00000264606"
"schizophrenia","9606.ENSP00000264867"
"schizophrenia","9606.ENSP00000264977"
"schizophrenia","9606.ENSP00000265038"
"schizophrenia","9606.ENSP00000265362"
"schizophrenia","9606.ENSP00000265724"
"schizophrenia","9606.ENSP00000265773"
"schizophrenia","9606.ENSP00000265854"
"schizophrenia","9606.ENSP00000265922"
"schizophrenia","9606.ENSP00000265970"
"schizophrenia","9606.ENSP00000266376"
"schizophrenia","9606.ENSP00000267229"
"schizophrenia","9606.ENSP00000267484"
"schizophrenia","9606.ENSP00000268124"
"schizophrenia","9606.ENSP00000268171"
"schizophrenia","9606.ENSP00000268220"
"schizophrenia","9606.ENSP00000268489"
"schizophrenia","9606.ENSP00000268704"
"schizophrenia","9606.ENSP00000271324"
"schizophrenia","9606.ENSP00000271373"
"schizophrenia","9606.ENSP00000271915"
"schizophrenia","9606.ENSP00000272771"
"schizophrenia","9606.ENSP00000274335"
"schizophrenia","9606.ENSP00000274458"
"schizophrenia","9606.ENSP00000275857"
"schizophrenia","9606.ENSP00000276594"
"schizophrenia","9606.ENSP00000277165"
"schizophrenia","9606.ENSP00000277746"
"schizophrenia","9606.ENSP00000278919"
"schizophrenia","9606.ENSP00000280098"
"schizophrenia","9606.ENSP00000280333"
"schizophrenia","9606.ENSP00000280772"
"schizophrenia","9606.ENSP00000280979"
"schizophrenia","9606.ENSP00000281092"
"schizophrenia","9606.ENSP00000281923"
"schizophrenia","9606.ENSP00000282032"
"schizophrenia","9606.ENSP00000283632"
"schizophrenia","9606.ENSP00000284073"
"schizophrenia","9606.ENSP00000284110"
"schizophrenia","9606.ENSP00000285407"
"schizophrenia","9606.ENSP00000285900"
"schizophrenia","9606.ENSP00000286614"
"schizophrenia","9606.ENSP00000288135"
"schizophrenia","9606.ENSP00000288139"
"schizophrenia","9606.ENSP00000288490"
"schizophrenia","9606.ENSP00000289528"
"schizophrenia","9606.ENSP00000290354"
"schizophrenia","9606.ENSP00000292176"
"schizophrenia","9606.ENSP00000294740"
"schizophrenia","9606.ENSP00000295006"
"schizophrenia","9606.ENSP00000295079"
"schizophrenia","9606.ENSP00000295101"
"schizophrenia","9606.ENSP00000295266"
"schizophrenia","9606.ENSP00000295899"
"schizophrenia","9606.ENSP00000296490"
"schizophrenia","9606.ENSP00000296786"
"schizophrenia","9606.ENSP00000297107"
"schizophrenia","9606.ENSP00000297323"
"schizophrenia","9606.ENSP00000297347"
"schizophrenia","9606.ENSP00000297404"
"schizophrenia","9606.ENSP00000299022"
"schizophrenia","9606.ENSP00000299218"
"schizophrenia","9606.ENSP00000299339"
"schizophrenia","9606.ENSP00000300131"
"schizophrenia","9606.ENSP00000300659"
"schizophrenia","9606.ENSP00000301887"
"schizophrenia","9606.ENSP00000301956"
"schizophrenia","9606.ENSP00000302227"
"schizophrenia","9606.ENSP00000302501"
"schizophrenia","9606.ENSP00000302599"
"schizophrenia","9606.ENSP00000303437"
"schizophrenia","9606.ENSP00000303585"
"schizophrenia","9606.ENSP00000303634"
"schizophrenia","9606.ENSP00000304192"
"schizophrenia","9606.ENSP00000305824"
"schizophrenia","9606.ENSP00000306817"
"schizophrenia","9606.ENSP00000307078"
"schizophrenia","9606.ENSP00000307272"
"schizophrenia","9606.ENSP00000307342"
"schizophrenia","9606.ENSP00000308339"
"schizophrenia","9606.ENSP00000309117"
"schizophrenia","9606.ENSP00000310520"
"schizophrenia","9606.ENSP00000310596"
"schizophrenia","9606.ENSP00000311579"
"schizophrenia","9606.ENSP00000312652"
"schizophrenia","9606.ENSP00000312734"
"schizophrenia","9606.ENSP00000313875"
"schizophrenia","9606.ENSP00000314067"
"schizophrenia","9606.ENSP00000314407"
"schizophrenia","9606.ENSP00000315130"
"schizophrenia","9606.ENSP00000315379"
"schizophrenia","9606.ENSP00000315602"
"schizophrenia","9606.ENSP00000315654"
"schizophrenia","9606.ENSP00000317300"
"schizophrenia","9606.ENSP00000318089"
"schizophrenia","9606.ENSP00000318445"
"schizophrenia","9606.ENSP00000318902"
"schizophrenia","9606.ENSP00000319308"
"schizophrenia","9606.ENSP00000319678"
"schizophrenia","9606.ENSP00000319984"
"schizophrenia","9606.ENSP00000320025"
"schizophrenia","9606.ENSP00000320509"
"schizophrenia","9606.ENSP00000320543"
"schizophrenia","9606.ENSP00000320949"
"schizophrenia","9606.ENSP00000321507"
"schizophrenia","9606.ENSP00000321656"
"schizophrenia","9606.ENSP00000322568"
"schizophrenia","9606.ENSP00000323588"
"schizophrenia","9606.ENSP00000324172"
"schizophrenia","9606.ENSP00000328133"
"schizophrenia","9606.ENSP00000328511"
"schizophrenia","9606.ENSP00000328813"
"schizophrenia","9606.ENSP00000329002"
"schizophrenia","9606.ENSP00000329668"
"schizophrenia","9606.ENSP00000329748"
"schizophrenia","9606.ENSP00000330148"
"schizophrenia","9606.ENSP00000330633"
"schizophrenia","9606.ENSP00000330737"
"schizophrenia","9606.ENSP00000331664"
"schizophrenia","9606.ENSP00000331983"
"schizophrenia","9606.ENSP00000332116"
"schizophrenia","9606.ENSP00000332171"
"schizophrenia","9606.ENSP00000332549"
"schizophrenia","9606.ENSP00000333568"
"schizophrenia","9606.ENSP00000333667"
"schizophrenia","9606.ENSP00000333948"
"schizophrenia","9606.ENSP00000333950"
"schizophrenia","9606.ENSP00000334280"
"schizophrenia","9606.ENSP00000334319"
"schizophrenia","9606.ENSP00000334474"
"schizophrenia","9606.ENSP00000334851"
"schizophrenia","9606.ENSP00000335094"
"schizophrenia","9606.ENSP00000335321"
"schizophrenia","9606.ENSP00000336591"
"schizophrenia","9606.ENSP00000336914"
"schizophrenia","9606.ENSP00000337445"
"schizophrenia","9606.ENSP00000337459"
"schizophrenia","9606.ENSP00000338171"
"schizophrenia","9606.ENSP00000338343"
"schizophrenia","9606.ENSP00000338629"
"schizophrenia","9606.ENSP00000338774"
"schizophrenia","9606.ENSP00000339377"
"schizophrenia","9606.ENSP00000339435"
"schizophrenia","9606.ENSP00000339479"
"schizophrenia","9606.ENSP00000339527"
"schizophrenia","9606.ENSP00000339587"
"schizophrenia","9606.ENSP00000339723"
"schizophrenia","9606.ENSP00000339916"
"schizophrenia","9606.ENSP00000340874"
"schizophrenia","9606.ENSP00000341390"
"schizophrenia","9606.ENSP00000342087"
"schizophrenia","9606.ENSP00000342381"
"schizophrenia","9606.ENSP00000342886"
"schizophrenia","9606.ENSP00000343557"
"schizophrenia","9606.ENSP00000344401"
"schizophrenia","9606.ENSP00000344403"
"schizophrenia","9606.ENSP00000344479"
"schizophrenia","9606.ENSP00000345055"
"schizophrenia","9606.ENSP00000345270"
"schizophrenia","9606.ENSP00000345512"
"schizophrenia","9606.ENSP00000346151"
"schizophrenia","9606.ENSP00000346440"
"schizophrenia","9606.ENSP00000346534"
"schizophrenia","9606.ENSP00000347596"
"schizophrenia","9606.ENSP00000347847"
"schizophrenia","9606.ENSP00000347931"
"schizophrenia","9606.ENSP00000348812"
"schizophrenia","9606.ENSP00000348827"
"schizophrenia","9606.ENSP00000349275"
"schizophrenia","9606.ENSP00000349723"
"schizophrenia","9606.ENSP00000349748"
"schizophrenia","9606.ENSP00000350170"
"schizophrenia","9606.ENSP00000350297"
"schizophrenia","9606.ENSP00000350348"
"schizophrenia","9606.ENSP00000350789"
"schizophrenia","9606.ENSP00000351552"
"schizophrenia","9606.ENSP00000351697"
"schizophrenia","9606.ENSP00000351905"
"schizophrenia","9606.ENSP00000351957"
"schizophrenia","9606.ENSP00000353030"
"schizophrenia","9606.ENSP00000353401"
"schizophrenia","9606.ENSP00000353508"
"schizophrenia","9606.ENSP00000353731"
"schizophrenia","9606.ENSP00000353741"
"schizophrenia","9606.ENSP00000353878"
"schizophrenia","9606.ENSP00000354207"
"schizophrenia","9606.ENSP00000354511"
"schizophrenia","9606.ENSP00000354541"
"schizophrenia","9606.ENSP00000354794"
"schizophrenia","9606.ENSP00000354859"
"schizophrenia","9606.ENSP00000355014"
"schizophrenia","9606.ENSP00000355177"
"schizophrenia","9606.ENSP00000355316"
"schizophrenia","9606.ENSP00000355593"
"schizophrenia","9606.ENSP00000355632"
"schizophrenia","9606.ENSP00000356224"
"schizophrenia","9606.ENSP00000356290"
"schizophrenia","9606.ENSP00000356370"
"schizophrenia","9606.ENSP00000356436"
"schizophrenia","9606.ENSP00000356848"
